"fecha","ciudad","lluvia_mm","temp_max","viento_max","humedad_pm","presion_pm","nubosidad_pm"
2013-03-06,"Sydney",0,28.7,46,46,1018.1,3
2013-03-07,"Sydney",0,29.1,46,43,1017.2,1
2013-03-08,"Sydney",0,27.9,37,57,1020.4,4
2013-03-09,"Sydney",0,29.2,48,45,1018.9,3
2013-03-10,"Sydney",0,29.2,43,39,1017.3,5
2013-03-11,"Sydney",0.2,27.8,41,57,1019.5,5
2013-03-12,"Sydney",0,27.9,37,43,1018.3,2
2013-03-13,"Sydney",0,29.4,57,44,1010.6,1
2013-03-14,"Sydney",0,23.3,56,77,1011.4,7
2013-03-15,"Sydney",2.2,23.8,50,74,1015.7,7
2013-03-16,"Sydney",0,29.5,39,59,1008.7,3
2013-03-17,"Sydney",0.8,21.7,72,48,1015.4,1
2013-03-18,"Sydney",0,22.2,57,54,1020.4,2
2013-03-19,"Sydney",0,24.2,31,41,1023.1,3
2013-03-20,"Sydney",1.6,26,39,48,1022.2,3
2013-03-21,"Sydney",0,27.9,59,41,1014.1,7
2013-03-22,"Sydney",0,33.6,69,34,1010.8,7
2013-03-23,"Sydney",4.2,27.2,37,67,1014,5
2013-03-24,"Sydney",0,30.7,35,47,1011,1
2013-03-25,"Sydney",0,25.8,39,71,1017.7,2
2013-03-26,"Sydney",0,29.1,46,60,1016.2,7
2013-03-27,"Sydney",0,30.3,54,57,1015.4,1
2013-03-28,"Sydney",0,34.9,63,34,1011.9,7
2013-03-29,"Sydney",4.8,20.8,54,54,1017.8,7
2013-03-30,"Sydney",0,25.2,39,43,1012.8,6
2013-03-31,"Sydney",0,24.8,48,45,1011.1,6
2013-04-01,"Sydney",4.4,23.4,33,67,1015.4,3
2013-04-02,"Sydney",0,24.4,41,56,1013.9,2
2013-04-03,"Sydney",21.2,19.5,59,72,1021.6,8
2013-04-04,"Sydney",41.4,21.4,41,91,1027.8,8
2013-04-05,"Sydney",13.2,22.6,37,65,1028.4,6
2013-04-06,"Sydney",8.6,22,33,79,1025.2,7
2013-04-07,"Sydney",2.8,23.2,26,61,1021.4,3
2013-04-08,"Sydney",0,23.6,26,61,1024,6
2013-04-09,"Sydney",1.6,21.7,41,72,1024.3,3
2013-04-10,"Sydney",2.6,25.4,31,54,1021.1,2
2013-04-11,"Sydney",0,26.8,28,38,1021.4,1
2013-04-12,"Sydney",0,26.1,33,42,1022.6,1
2013-04-13,"Sydney",0,26.5,43,47,1016.1,1
2013-04-14,"Sydney",0,28.6,30,43,1010.6,2
2013-04-15,"Sydney",0,27.3,52,54,1007.4,4
2013-04-16,"Sydney",11.6,20.3,54,77,1013.6,6
2013-04-17,"Sydney",0,21.1,37,68,1014.1,7
2013-04-18,"Sydney",11.2,23.2,61,74,1012.6,6
2013-04-19,"Sydney",0.4,19,76,44,1012.9,4
2013-04-20,"Sydney",38.6,18.8,69,57,1014,7
2013-04-21,"Sydney",3,19.2,30,60,1012.6,1
2013-04-22,"Sydney",0.4,25.1,31,46,1006.9,2
2013-04-23,"Sydney",0,24.7,50,48,1011.9,2
2013-04-24,"Sydney",0,22.9,35,37,1015.9,1
2013-04-25,"Sydney",0,22.5,33,46,1019.4,1
2013-04-26,"Sydney",0,26.6,41,30,1019,0
2013-04-27,"Sydney",0,26.3,30,41,1017.3,1
2013-04-28,"Sydney",0,29.3,41,20,1015.7,1
2013-04-29,"Sydney",0,23.5,33,71,1020.9,3
2013-04-30,"Sydney",0,20.5,39,78,1022.4,7
2013-05-01,"Sydney",0,24.4,48,79,1014.4,5
2013-05-02,"Sydney",0,18,56,61,1025.1,4
2013-05-03,"Sydney",0,23.5,33,41,1020.2,7
2013-05-04,"Sydney",0,25.1,61,68,1018.7,3
2013-05-05,"Sydney",0,18.1,43,42,1022.3,1
2013-05-06,"Sydney",0,17.7,48,69,1024.6,7
2013-05-07,"Sydney",0,20,35,56,1027.2,6
2013-05-08,"Sydney",0,22.6,26,43,1027.9,4
2013-05-09,"Sydney",0,24.1,26,47,1027.1,1
2013-05-10,"Sydney",0,20.9,31,74,1028.5,1
2013-05-11,"Sydney",0,21.8,39,67,1027.4,6
2013-05-12,"Sydney",0,22.9,31,49,1022.5,2
2013-05-13,"Sydney",0,24.2,33,72,1014,8
2013-05-14,"Sydney",0.2,19.3,43,44,1011.4,6
2013-05-15,"Sydney",0,21.7,57,27,1009.5,3
2013-05-16,"Sydney",0,21.8,57,31,1007.5,3
2013-05-17,"Sydney",0,19.8,61,32,1010.7,1
2013-05-18,"Sydney",0,20.1,52,30,1012,1
2013-05-19,"Sydney",0,20,39,28,1014.2,1
2013-05-20,"Sydney",0,20.2,54,35,1014.9,3
2013-05-21,"Sydney",0,22.7,57,61,1013.1,7
2013-05-22,"Sydney",0,17.2,39,87,1010.3,8
2013-05-23,"Sydney",38.4,19,67,55,1012.9,6
2013-05-24,"Sydney",8.2,20,54,77,1018.1,7
2013-05-25,"Sydney",9,18.6,35,60,1022.3,1
2013-05-26,"Sydney",0,20.2,28,62,1023,1
2013-05-27,"Sydney",0.2,18,50,67,1028.3,5
2013-05-28,"Sydney",6.2,20.6,35,68,1030.1,8
2013-05-29,"Sydney",0,22.9,31,52,1027.7,3
2013-05-30,"Sydney",0,22.8,28,55,1025.6,5
2013-05-31,"Sydney",0,25,31,35,1023.7,5
2013-06-01,"Sydney",0,23.2,50,57,1013.7,7
2013-06-02,"Sydney",14.8,17,80,60,1009.7,7
2013-06-03,"Sydney",16.6,17.8,56,49,1018.8,1
2013-06-04,"Sydney",0,19,33,65,1023.8,1
2013-06-05,"Sydney",0,20.6,30,64,1021.3,7
2013-06-06,"Sydney",0,21.8,24,49,1019.9,8
2013-06-07,"Sydney",0,23.7,52,60,1018.5,6
2013-06-08,"Sydney",0,17.6,44,66,1028.7,7
2013-06-09,"Sydney",0,20.5,31,58,1024,7
2013-06-10,"Sydney",0,21.7,26,71,1018.5,8
2013-06-11,"Sydney",0.8,20.6,24,45,1017.4,6
2013-06-12,"Sydney",0,16.2,37,86,1009.6,6
2013-06-13,"Sydney",6.2,21.6,43,34,1004,3
2013-06-14,"Sydney",0.2,20.8,48,41,1003,6
2013-06-15,"Sydney",0,17.8,59,49,1009.9,7
2013-06-16,"Sydney",0,16.9,41,54,1011.6,4
2013-06-17,"Sydney",0,16.4,56,56,1008.4,6
2013-06-18,"Sydney",0,17,46,60,1012.2,2
2013-06-19,"Sydney",12.2,15,65,85,1021.4,7
2013-06-20,"Sydney",2.6,15.1,44,66,1021.1,6
2013-06-21,"Sydney",0,15.7,37,65,1019.2,2
2013-06-22,"Sydney",2.8,14.5,44,89,1024.4,7
2013-06-23,"Sydney",56.8,14.7,50,94,1026.9,7
2013-06-24,"Sydney",50,15,41,67,1017.7,7
2013-06-25,"Sydney",17.2,17.5,57,78,1014.9,6
2013-06-26,"Sydney",9.2,19.6,61,81,1020.2,7
2013-06-27,"Sydney",3.6,19.5,37,60,1020.7,7
2013-06-28,"Sydney",26.2,16.5,33,81,1022.5,7
2013-06-29,"Sydney",27.2,15.6,31,80,1022.9,8
2013-06-30,"Sydney",59.2,15.7,48,88,1023.5,5
2013-07-01,"Sydney",6.8,18.7,20,58,1021.7,1
2013-07-02,"Sydney",0,20.1,26,39,1020.7,2
2013-07-03,"Sydney",0,19.7,26,48,1020.6,0
2013-07-04,"Sydney",0,24.2,41,27,1011.2,1
2013-07-05,"Sydney",0,20.8,56,22,1010.7,1
2013-07-06,"Sydney",0,18.5,37,24,1018,0
2013-07-07,"Sydney",0,19.1,33,34,1025.5,1
2013-07-08,"Sydney",0,18.6,46,45,1029.9,3
2013-07-09,"Sydney",2.2,13.7,48,86,1033.8,7
2013-07-10,"Sydney",9.4,15.6,30,73,1031.6,6
2013-07-11,"Sydney",0,17.3,26,63,1032.2,5
2013-07-12,"Sydney",0,20.8,30,42,1026.9,1
2013-07-13,"Sydney",0,17.8,19,69,1027.3,6
2013-07-14,"Sydney",0,19.4,28,52,1025.2,8
2013-07-15,"Sydney",0.4,21.5,28,51,1021.7,7
2013-07-16,"Sydney",0.6,21.6,30,64,1021.9,4
2013-07-17,"Sydney",1.2,22.4,26,55,1020.4,3
2013-07-18,"Sydney",0,23.3,35,66,1019,7
2013-07-19,"Sydney",0,22.3,52,66,1011.4,7
2013-07-20,"Sydney",1.2,22,65,30,1005,2
2013-07-21,"Sydney",0.2,17.1,54,18,1013,1
2013-07-22,"Sydney",0,18.5,54,19,1016.2,2
2013-07-23,"Sydney",0,17.5,48,42,1018.5,7
2013-07-24,"Sydney",0,16.1,59,54,1026.4,6
2013-07-25,"Sydney",0,19.3,26,30,1026.5,3
2013-07-26,"Sydney",0,20.9,35,29,1023.1,1
2013-07-27,"Sydney",0,19.8,30,45,1028,1
2013-07-28,"Sydney",0,20.1,35,47,1025.5,6
2013-07-29,"Sydney",0,23.5,33,35,1020.6,1
2013-07-30,"Sydney",0,20.1,57,50,1017.8,5
2013-07-31,"Sydney",10.4,16,52,71,1022.6,4
2013-08-01,"Sydney",0,17.6,35,54,1020.1,3
2013-08-02,"Sydney",0,21.3,37,26,1012.6,3
2013-08-03,"Sydney",0,19.5,46,24,1012.1,1
2013-08-04,"Sydney",0,19.8,63,27,1012.4,5
2013-08-05,"Sydney",0,21.5,52,29,1013.5,2
2013-08-06,"Sydney",0,24.5,61,22,1007.9,5
2013-08-07,"Sydney",0.6,17.3,41,44,1009.3,7
2013-08-08,"Sydney",10,13.3,65,85,1009.9,7
2013-08-09,"Sydney",5,19,31,31,1013.9,7
2013-08-10,"Sydney",0,23.8,39,26,1013.2,1
2013-08-11,"Sydney",0,22.3,33,19,1013.4,1
2013-08-12,"Sydney",0,26.6,94,33,1004.1,7
2013-08-13,"Sydney",0,22.6,43,21,1012.1,1
2013-08-14,"Sydney",0,24.7,56,15,1007.4,1
2013-08-15,"Sydney",0,16.6,56,37,1019.7,1
2013-08-16,"Sydney",0,21.7,48,28,1016.6,0
2013-08-17,"Sydney",0,25.5,59,27,1006.7,4
2013-08-18,"Sydney",0,23.5,46,20,1011.5,1
2013-08-19,"Sydney",0,22.2,72,18,1007,5
2013-08-20,"Sydney",0,16.8,57,21,1012.2,1
2013-08-21,"Sydney",0,18,52,30,1013.5,3
2013-08-22,"Sydney",0,19.4,52,26,1010,7
2013-08-23,"Sydney",0,19.9,56,33,1008.7,7
2013-08-24,"Sydney",0,20.2,46,47,1020.1,4
2013-08-25,"Sydney",0,23,30,40,1020,1
2013-08-26,"Sydney",0,22.1,35,47,1020.3,6
2013-08-27,"Sydney",0,19.8,31,76,1018.6,2
2013-08-28,"Sydney",0,20.8,39,54,1020.3,2
2013-08-29,"Sydney",0,22.8,59,50,1019.3,7
2013-08-30,"Sydney",0,27.4,43,43,1011,1
2013-08-31,"Sydney",0,23.3,33,42,1020.1,4
2013-09-01,"Sydney",0,23.9,35,41,1026.4,1
2013-09-02,"Sydney",0,24.4,30,35,1028.9,2
2013-09-03,"Sydney",0,23.6,33,44,1031.2,1
2013-09-04,"Sydney",0,23.7,50,35,1028.4,1
2013-09-05,"Sydney",0,29.9,28,25,1022.8,5
2013-09-06,"Sydney",0,22.6,37,65,1023.1,7
2013-09-07,"Sydney",0,32.4,50,74,1017.9,4
2013-09-08,"Sydney",0,21.9,48,76,1023.1,7
2013-09-09,"Sydney",0,26.8,33,62,1013.7,7
2013-09-10,"Sydney",0,33.6,76,9,1000.3,4
2013-09-11,"Sydney",0,25.8,56,22,1008.7,3
2013-09-12,"Sydney",0,24.7,80,19,1010.3,4
2013-09-13,"Sydney",0,18.9,41,44,1018,7
2013-09-14,"Sydney",6.2,21.2,54,74,1009.4,3
2013-09-15,"Sydney",0.8,19.8,30,59,1016.3,5
2013-09-16,"Sydney",0.2,18.1,83,90,1010.2,8
2013-09-17,"Sydney",62.2,24.4,72,35,997.9,5
2013-09-18,"Sydney",0.4,26.1,52,20,999.9,1
2013-09-19,"Sydney",0,24.7,54,12,1003,1
2013-09-20,"Sydney",0,22.6,72,28,1006.8,6
2013-09-21,"Sydney",0,20.4,39,40,1012.3,2
2013-09-23,"Sydney",0,25.3,30,35,1007.1,1
2013-09-24,"Sydney",0,30.4,46,24,1000.2,5
2013-09-25,"Sydney",0,30.7,50,27,1005.5,1
2013-09-26,"Sydney",0,32.9,87,13,1005.8,0
2013-09-27,"Sydney",0,21.7,41,32,1016.5,0
2013-09-28,"Sydney",0,30.4,70,7,1005.3,1
2013-09-29,"Sydney",0,22.3,50,29,1014.8,1
2013-09-30,"Sydney",0,29.2,44,21,1010.2,3
2013-10-01,"Sydney",0,33.6,85,27,1005.1,7
2013-10-02,"Sydney",0,27.8,48,15,1007.3,7
2013-10-03,"Sydney",0,17.8,61,45,1014.4,4
2013-10-04,"Sydney",1,18.8,52,38,1019.3,1
2013-10-05,"Sydney",0,28.6,30,24,1010.1,6
2013-10-06,"Sydney",0,32.7,39,13,1004.5,3
2013-10-07,"Sydney",0,19.7,69,59,1010.9,2
2013-10-08,"Sydney",1.2,20,56,60,1016,5
2013-10-09,"Sydney",0,29.5,35,25,1012.7,0
2013-10-10,"Sydney",0,37.8,80,3,1002.9,1
2013-10-11,"Sydney",0,22.2,70,45,1012.7,1
2013-10-12,"Sydney",0,26.8,41,56,1009.4,0
2013-10-13,"Sydney",0,36.2,81,3,996.1,1
2013-10-14,"Sydney",3.4,17.7,52,43,1014.9,2
2013-10-15,"Sydney",0,24.8,41,32,1018.4,0
2013-10-16,"Sydney",0,28.5,57,23,1012.2,1
2013-10-17,"Sydney",0,33.9,81,3,1002.9,7
2013-10-18,"Sydney",0,20.9,57,42,1025.1,2
2013-10-19,"Sydney",0,23.8,44,35,1024.3,0
2013-10-20,"Sydney",0,28.3,48,51,1016,5
2013-10-21,"Sydney",0,32.5,50,28,1011.4,6
2013-10-22,"Sydney",0,27.6,63,73,1012,8
2013-10-23,"Sydney",3.8,33.7,83,11,1002.3,1
2013-10-24,"Sydney",0,23.7,65,20,1013.3,1
2013-10-25,"Sydney",0,25.1,44,28,1019,0
2013-10-26,"Sydney",0,22.1,43,41,1019.3,1
2013-10-27,"Sydney",0,23.1,41,47,1020.7,7
2013-10-28,"Sydney",1.2,23.3,50,63,1014.4,2
2013-10-29,"Sydney",5.2,24.3,94,74,1008.5,7
2013-10-30,"Sydney",0.6,20.9,52,49,1018.3,2
2013-10-31,"Sydney",0,24.1,39,54,1019.4,1
2013-11-01,"Sydney",0,23.2,43,54,1020.1,7
2013-11-02,"Sydney",0,30.8,35,41,1012.2,7
2013-11-03,"Sydney",0,34.9,76,10,1006.4,6
2013-11-04,"Sydney",0,18.4,63,51,1023.8,1
2013-11-05,"Sydney",0,19.9,48,56,1026.7,5
2013-11-06,"Sydney",0,23.7,50,44,1019.2,1
2013-11-07,"Sydney",0,30.3,50,39,1011.7,1
2013-11-08,"Sydney",0,34,69,41,1005.7,6
2013-11-09,"Sydney",0.4,31.8,54,38,1006.8,3
2013-11-10,"Sydney",2.2,20,56,59,1017.3,7
2013-11-11,"Sydney",20.8,18.8,61,91,1016.4,7
2013-11-12,"Sydney",7.4,22.4,33,63,1011.8,7
2013-11-13,"Sydney",7.8,29.7,44,36,1010.8,3
2013-11-14,"Sydney",0,28.6,43,36,1011.4,1
2013-11-15,"Sydney",0,23,50,68,1015,6
2013-11-16,"Sydney",80.4,21.2,52,79,1014.8,7
2013-11-17,"Sydney",11.2,18.6,61,79,1014.4,8
2013-11-18,"Sydney",13.6,19.6,61,97,1010.6,8
2013-11-19,"Sydney",15.8,24.1,48,57,1010.5,2
2013-11-20,"Sydney",0,26.7,43,55,1010.6,1
2013-11-21,"Sydney",0,27.1,52,49,1010.2,5
2013-11-22,"Sydney",2.2,25.9,78,61,1006.5,7
2013-11-23,"Sydney",10.2,24.9,41,72,1003.1,5
2013-11-24,"Sydney",0.4,23.1,50,50,1005.2,2
2013-11-25,"Sydney",0,22,78,77,1009.1,7
2013-11-26,"Sydney",0.4,21.1,56,51,1016.6,1
2013-11-27,"Sydney",0,24.1,41,45,1014.7,1
2013-11-28,"Sydney",0,29.3,57,45,1004.6,7
2013-11-29,"Sydney",0,20.7,69,82,1009,7
2013-11-30,"Sydney",8.4,21.6,56,56,1019.7,2
2013-12-01,"Sydney",0,23.2,35,47,1024.4,4
2013-12-02,"Sydney",0,25.6,44,39,1019.4,5
2013-12-03,"Sydney",0,26.4,59,41,1013.3,1
2013-12-04,"Sydney",0,29.1,67,52,1000.4,7
2013-12-05,"Sydney",3.4,27.5,94,29,997.5,6
2013-12-06,"Sydney",0,21.8,54,34,1013.5,1
2013-12-07,"Sydney",0,25.6,35,33,1018.3,6
2013-12-08,"Sydney",0,27.6,52,35,1013.4,2
2013-12-09,"Sydney",0,32,54,39,1003.8,7
2013-12-10,"Sydney",0,34.4,59,37,1002.8,1
2013-12-11,"Sydney",0,29.4,43,32,1004.7,3
2013-12-12,"Sydney",0,27,56,56,1009.8,2
2013-12-13,"Sydney",0,28.9,56,53,1009.9,1
2013-12-14,"Sydney",0,24.9,54,59,1015.4,5
2013-12-15,"Sydney",6.2,24.3,37,70,1017.1,5
2013-12-16,"Sydney",23,25.1,41,59,1019.1,3
2013-12-17,"Sydney",7.8,27.7,52,41,1019.3,1
2013-12-18,"Sydney",0,26.3,41,50,1022.8,1
2013-12-19,"Sydney",0,27.8,65,51,1018.6,1
2013-12-20,"Sydney",0,37.8,41,33,1011.1,3
2013-12-21,"Sydney",0,26.3,61,79,1015.6,1
2013-12-22,"Sydney",0,31.2,63,56,1008.2,7
2013-12-23,"Sydney",0,36.6,72,30,1004.2,7
2013-12-24,"Sydney",0,21.5,52,66,1018.7,7
2013-12-25,"Sydney",0.4,21.5,37,89,1016.5,8
2013-12-26,"Sydney",15.8,25,54,60,1010.7,1
2013-12-27,"Sydney",1.2,25.8,39,61,1011,5
2013-12-28,"Sydney",0,27.6,57,50,1007.6,1
2013-12-29,"Sydney",0,22.9,89,59,1013.1,1
2013-12-30,"Sydney",0,25.6,48,43,1011.7,1
2013-12-31,"Sydney",0,30.2,37,51,1011.1,1
2014-01-01,"Sydney",0,28.1,52,55,1011.2,8
2014-01-02,"Sydney",0,36.8,63,62,1002.5,7
2014-01-03,"Sydney",0.4,28.3,41,45,999.8,6
2014-01-04,"Sydney",0,26.3,65,51,1002.5,1
2014-01-05,"Sydney",0,29,72,55,1005.4,2
2014-01-06,"Sydney",0,30.6,50,27,1007.5,1
2014-01-07,"Sydney",0,22.4,54,59,1019.3,7
2014-01-08,"Sydney",0.2,22.5,44,67,1022.6,7
2014-01-09,"Sydney",0.2,24,41,46,1023.1,7
2014-01-10,"Sydney",0.6,27.8,50,53,1019.6,3
2014-01-11,"Sydney",0,31.9,37,41,1014.3,2
2014-01-12,"Sydney",0,27.9,37,65,1017,3
2014-01-13,"Sydney",0,26.1,35,51,1020.1,2
2014-01-14,"Sydney",0,29.7,52,41,1019.4,0
2014-01-15,"Sydney",0,31.3,65,45,1017.8,1
2014-01-16,"Sydney",0,30.8,46,51,1016.5,0
2014-01-17,"Sydney",0,30.8,63,46,1013.9,0
2014-01-18,"Sydney",0,31.8,56,41,1009,0
2014-01-19,"Sydney",0,25.5,52,84,1009.1,6
2014-01-20,"Sydney",0.2,26.2,44,80,1008.2,7
2014-01-21,"Sydney",2.2,25.4,30,64,1008,7
2014-01-22,"Sydney",3.4,23.5,48,67,1020,7
2014-01-23,"Sydney",0.4,26,37,45,1020.9,7
2014-01-24,"Sydney",0,28.4,63,53,1007.5,8
2014-01-25,"Sydney",3.4,22.9,61,49,1014.9,4
2014-01-26,"Sydney",0.8,22.8,33,44,1024.2,7
2014-01-27,"Sydney",0,27.3,50,41,1022.1,3
2014-01-28,"Sydney",0,28.7,65,44,1018.2,1
2014-01-29,"Sydney",0,30.9,57,42,1013.7,1
2014-01-30,"Sydney",0,30.4,63,35,1016.6,0
2014-01-31,"Sydney",0,30.5,52,35,1011.7,1
2014-02-01,"Sydney",0,27.8,44,63,1012.7,3
2014-02-02,"Sydney",0,29.7,52,43,1014.5,1
2014-02-03,"Sydney",0,30.1,65,38,1011.8,0
2014-02-04,"Sydney",0,25.4,67,89,1019.6,8
2014-02-05,"Sydney",0.8,23.6,46,53,1022.5,7
2014-02-06,"Sydney",0.4,24.3,33,47,1017.8,7
2014-02-07,"Sydney",0,27.7,50,44,1015,1
2014-02-08,"Sydney",0,29.8,54,38,1016,0
2014-02-09,"Sydney",0,30.7,57,41,1015.3,0
2014-02-10,"Sydney",0.2,23.5,76,69,1017.6,6
2014-02-11,"Sydney",0,26,35,77,1014.9,2
2014-02-12,"Sydney",0,28,41,59,1015.5,7
2014-02-13,"Sydney",1.2,29.8,50,44,1011.2,8
2014-02-14,"Sydney",0,25.7,31,76,1006.4,8
2014-02-15,"Sydney",2.6,27.1,35,79,999.3,8
2014-02-16,"Sydney",4.6,24.4,56,92,1001.4,8
2014-02-17,"Sydney",17.4,25.3,44,56,1013.6,4
2014-02-18,"Sydney",0,25.1,31,68,1009.8,7
2014-02-19,"Sydney",0,29.3,41,91,1002.2,8
2014-02-20,"Sydney",24.6,27.8,33,39,1008,2
2014-02-21,"Sydney",0,25.5,48,56,1015.9,1
2014-02-22,"Sydney",0,24.3,37,63,1019.3,4
2014-02-23,"Sydney",0,24.4,43,60,1022.1,2
2014-02-24,"Sydney",0,27,41,54,1018,1
2014-02-25,"Sydney",0,28.9,56,41,1013.4,1
2014-02-26,"Sydney",0,34.9,54,33,1009.8,7
2014-02-27,"Sydney",6.2,21.8,54,83,1019.2,7
2014-02-28,"Sydney",0,21.9,46,64,1022.5,7
2014-03-01,"Sydney",8.8,23.8,44,66,1019.2,8
2014-03-02,"Sydney",4.2,23.8,39,86,1020.6,8
2014-03-03,"Sydney",0.2,24.9,35,86,1024.7,7
2014-03-04,"Sydney",4.8,26.3,28,68,1023.7,7
2014-03-05,"Sydney",0,30.7,59,47,1013.7,3
2014-03-06,"Sydney",12,24.3,59,71,1018.5,7
2014-03-07,"Sydney",0.2,28.1,37,55,1018.5,5
2014-03-08,"Sydney",0,28.6,46,62,1021.5,2
2014-03-09,"Sydney",0.2,28.2,37,45,1020.9,3
2014-03-10,"Sydney",0,29.5,41,43,1021.4,2
2014-03-11,"Sydney",0,28.7,44,42,1021.2,1
2014-03-12,"Sydney",0,28.6,35,49,1015.5,7
2014-03-13,"Sydney",30.6,24.7,56,73,1018.5,3
2014-03-14,"Sydney",0,28.6,48,49,1014.6,1
2014-03-15,"Sydney",0,28.3,50,53,1008.2,7
2014-03-16,"Sydney",9.6,29.3,57,63,1004.5,7
2014-03-17,"Sydney",3.8,28,43,22,1015,1
2014-03-18,"Sydney",0,30.8,35,29,1018.6,5
2014-03-19,"Sydney",0,25.5,59,71,1023.6,6
2014-03-20,"Sydney",0,27.3,39,56,1024.2,3
2014-03-21,"Sydney",4.2,28.2,41,47,1018.8,4
2014-03-22,"Sydney",0,30,46,51,1014.1,2
2014-03-23,"Sydney",1.4,29.1,35,56,1013.2,7
2014-03-24,"Sydney",0,22.6,72,92,1015.4,8
2014-03-25,"Sydney",40,25.4,31,70,1019.8,7
2014-03-26,"Sydney",0.2,25.6,46,76,1021.2,7
2014-03-27,"Sydney",22.8,23.3,54,70,1020.1,8
2014-03-28,"Sydney",6.4,25.4,24,63,1013.4,8
2014-03-29,"Sydney",1.2,23.5,46,71,1015.1,7
2014-03-30,"Sydney",0,25.1,35,67,1019.3,3
2014-03-31,"Sydney",2.8,24.9,26,61,1019.6,6
2014-04-01,"Sydney",0,28.5,37,48,1017.1,7
2014-04-02,"Sydney",0,28.1,31,60,1014.3,1
2014-04-03,"Sydney",0,28.9,41,57,1014.7,7
2014-04-04,"Sydney",0.2,21.5,50,86,1016.6,8
2014-04-05,"Sydney",4.6,23.3,70,77,1016.8,3
2014-04-06,"Sydney",2.2,21.3,59,90,1021.1,8
2014-04-07,"Sydney",18.6,22,46,50,1023.6,6
2014-04-08,"Sydney",2.2,23.4,26,51,1020,6
2014-04-09,"Sydney",0,24.7,28,55,1017.8,7
2014-04-10,"Sydney",0,24,20,78,1012.8,8
2014-04-11,"Sydney",5,27.1,52,57,1002.9,7
2014-04-12,"Sydney",8,21.1,72,72,1012.1,6
2014-04-13,"Sydney",1.4,20.7,54,82,1016.1,7
2014-04-14,"Sydney",2.4,19.1,54,75,1018.8,5
2014-04-15,"Sydney",1.6,20.7,52,83,1018.3,8
2014-04-16,"Sydney",15.2,20.8,48,68,1017.4,3
2014-04-17,"Sydney",0,21.1,52,54,1017.5,1
2014-04-18,"Sydney",0,26.6,44,30,1011.6,3
2014-04-19,"Sydney",0,19.6,54,51,1015,1
2014-04-20,"Sydney",0,24,33,52,1014.6,1
2014-04-21,"Sydney",0,23.7,28,40,1018.5,3
2014-04-22,"Sydney",0,25.4,30,33,1014.8,7
2014-04-23,"Sydney",0,24.1,26,46,1014.8,3
2014-04-24,"Sydney",0,30.1,52,22,1011.1,7
2014-04-25,"Sydney",0,21.9,44,64,1019.2,1
2014-04-26,"Sydney",4.8,24.8,31,49,1011.4,7
2014-04-27,"Sydney",0.4,19.1,48,85,1023.1,7
2014-04-28,"Sydney",2.6,22.3,26,61,1021.9,6
2014-04-29,"Sydney",0,26.4,33,59,1013.1,7
2014-04-30,"Sydney",3.4,23.9,50,32,1011.7,2
2014-05-01,"Sydney",0,19.8,35,45,1013.7,1
2014-05-02,"Sydney",0,22.7,57,27,1001.7,6
2014-05-03,"Sydney",2.6,16.1,52,40,994.9,7
2014-05-04,"Sydney",4.6,20.3,65,28,1003.9,1
2014-05-05,"Sydney",0,21,37,27,1016.7,3
2014-05-06,"Sydney",0,20.2,35,53,1018.6,3
2014-05-07,"Sydney",0.2,18,50,52,1023,2
2014-05-08,"Sydney",0,18.2,54,64,1024.2,6
2014-05-09,"Sydney",1,20.4,30,64,1023.6,7
2014-05-10,"Sydney",0,24.4,28,41,1019.8,7
2014-05-11,"Sydney",0,22.3,50,70,1022,3
2014-05-12,"Sydney",0.2,20.2,50,64,1028.6,2
2014-05-13,"Sydney",8.4,21.5,28,57,1027.1,3
2014-05-14,"Sydney",0,23.2,35,51,1025.7,2
2014-05-15,"Sydney",0,23.4,24,51,1025.1,1
2014-05-16,"Sydney",0,25.4,28,30,1026.7,1
2014-05-17,"Sydney",0,25.7,28,23,1026.4,3
2014-05-18,"Sydney",0,24.2,20,37,1025.1,7
2014-05-19,"Sydney",0,26.2,30,33,1022.3,1
2014-05-20,"Sydney",0,25.6,28,34,1019.4,7
2014-05-21,"Sydney",0,21.7,37,63,1022.7,2
2014-05-22,"Sydney",0,26.5,28,26,1018.5,1
2014-05-23,"Sydney",0,26.5,28,33,1012.7,5
2014-05-24,"Sydney",0,25.1,44,49,1013.9,6
2014-05-25,"Sydney",0,25.6,33,56,1017,2
2014-05-26,"Sydney",0,25.1,31,56,1020.6,6
2014-05-27,"Sydney",0,25.2,54,40,1010.2,7
2014-05-28,"Sydney",0,25.2,50,25,1013.4,1
2014-05-29,"Sydney",0,20,46,68,1022.2,5
2014-05-30,"Sydney",0,19.1,44,77,1024.7,3
2014-05-31,"Sydney",2.6,21.9,35,56,1022.7,4
2014-06-01,"Sydney",23.8,21.7,48,80,1017.8,8
2014-06-02,"Sydney",0.8,22.5,35,43,1014.7,3
2014-06-03,"Sydney",0,20.8,54,39,1016.2,1
2014-06-04,"Sydney",0,21,33,68,1022.8,3
2014-06-05,"Sydney",28.4,17.6,39,90,1023.9,7
2014-06-06,"Sydney",38.2,16.4,56,75,1024.5,7
2014-06-07,"Sydney",1.4,17.5,50,65,1024.9,6
2014-06-08,"Sydney",0,16.6,54,63,1025.7,7
2014-06-09,"Sydney",1.6,18.5,54,83,1027.2,7
2014-06-10,"Sydney",9.2,18.5,48,46,1027.4,1
